number;shape;provenance;date;latitude;longitude
28139;KRATER, CALYX FRAGMENT;ITALY, POPULONIA;-475 to -425;42.989449;10.49124
28142;KRATER, COLUMN FRAGMENTS;ATHENS, CERAMICUS;-575 to -525;37.978333;23.718611
28188;KRATER FRAGMENTS;SAMOS, HERAION;-425 to -375;37.672255;26.886055
28215;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-550 to -500;32.817611;21.864209
28222;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28246;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;;32.817611;21.864209
28247;KRATER, VOLUTE FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28269;KRATER, COLUMN;SICILY, MARIANOPOLI;-525 to -475;37.598422;13.916116
28277;KRATER, COLUMN FRAGMENT;SICILY, SABUCINA;-575 to -525;37.499921;14.088593
28282;KRATER, BELL;SICILY, MONTE SARACENO;-450 to -400;41.731355;16.020813
28284;KRATER, COLUMN FRAGMENT;SICILY, CALTAGIRONE;-550 to -500;37.236615;14.513111
28296;KRATER FRAGMENT;SICILY, SEGESTA;-500 to -450;37.914409;12.854691
28301;KRATER FRAGMENT;SICILY, HIMERA;-475 to -425;37.971132;13.818612
28330;KRATER, COLUMN FRAGMENT;UKRAINE, BEREZAN;-575 to -525;46.629636;31.48407
28426;KRATER, COLUMN FRAGMENTS;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28427;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28428;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-600 to -550;32.817611;21.864209
28429;KRATER, COLUMN FRAGMENTS;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28430;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28431;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28432;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28433;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-575 to -525;32.817611;21.864209
28434;KRATER, COLUMN FRAGMENTS;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-550 to -500;32.817611;21.864209
28435;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-550 to -500;32.817611;21.864209
28436;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-550 to -500;32.817611;21.864209
28437;KRATER, COLUMN FRAGMENTS;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28438;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28439;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28440;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28441;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28442;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28443;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28444;KRATER, COLUMN FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28445;KRATER, VOLUTE FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-550 to -500;32.817611;21.864209
28446;KRATER, VOLUTE FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28447;KRATER, VOLUTE FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-525 to -475;32.817611;21.864209
28485;KRATER, COLUMN FRAGMENT;SICILY, MONTE IATO;;37.966667175293;13.2000002861023
28527;KRATER FRAGMENT;FRANCE, BEZIERS;-425 to -375;43.34762;3.21899
28530;KRATER FRAGMENT;FRANCE, BEZIERS;-425 to -375;43.34762;3.21899
28596;KRATER, BELL;SPAIN, GRANADA, BAZA, CERRO DEL SANTUARIO, TUMBA 43;-425 to -375;37.497742;-2.789154
28597;KRATER, BELL;SPAIN, JAEN, PEAL DE BECERRO, TOYA;-400 to -300;37.877563;-3.151016
28604;KRATER, BELL FRAGMENT;FRANCE, MONTLAURES;-400 to -300;43.1333332061768;2.56666672229767
28711;KRATER, CALYX (?) FRAGMENT;LIBYA, CYRENE, SANCTUARY OF DEMETER AND KORE;-550 to -500;32.817611;21.864209
28726;KRATER, COLUMN FRAGMENT;ANDROS, ZAGORA;-550 to -500;37.8561115264893;24.8594436645508
28733;KRATER, BELL FRAGMENTS;SPAIN, ALICANTE, CABEZO LUCERO;-400 to -300;38.09647;-0.64785
28808;KRATER, COLUMN;SICILY, SABUCINA;-500 to -450;37.499921;14.088593
28810;KRATER, COLUMN;SICILY, SABUCINA;-475 to -425;37.499921;14.088593
28814;KRATER, COLUMN;SICILY, SABUCINA;-550 to -500;37.499921;14.088593
28817;KRATER, COLUMN;SICILY, SABUCINA;-475 to -425;37.499921;14.088593

28910;KRATER, BELL FRAGMENT;SICILY, SELINUS, SANCTUARY OF MALOPHORUS;-475 to -425;37.583902;12.809372
28912;KRATER, COLUMN;LIPARI (?);-500 to -450;38.465418;14.946899
28916;KRATER, CALYX FRAGMENTS;SICILY, MORGANTINA;-525 to -475;37.42855;14.474691
28954;KRATER, BELL;RUSSIA, SOUTH, KERCH;-400 to -300;45.354558;36.46843
28987;KRATER FRAGMENT;GREECE, MESSENIA, METHONE, NEAR;-575 to -525;36.818355;21.704865
28988;KRATER, COLUMN FRAGMENT;GREECE, MESSENIA, METHONE, NEAR;-575 to -525;36.818355;21.704865
28998;KRATER FRAGMENT;ATTICA, BRAURON;-450 to -400;37.881628;23.931913
29021;KRATER FRAGMENT;CYPRUS, AMATHUS;-550 to -500;34.688839;33.064728
29033;KRATER FRAGMENTS;LIBYA, CYRENE;-400 to -300;32.817611;21.864209
29075;KRATER, BELL (?) FRAGMENT;GREECE, EUBOEA, ERETRIA;-425 to -375;38.393272;23.793125
29077;KRATER, BELL (?) FRAGMENT;GREECE, EUBOEA, ERETRIA;-425 to -375;38.393272;23.793125
29079;KRATER FRAGMENT;GREECE, EUBOEA, ERETRIA;-425 to -375;38.393272;23.793125
29081;KRATER FRAGMENT;GREECE, EUBOEA, ERETRIA;-425 to -375;38.393272;23.793125
29083;KRATER FRAGMENT;GREECE, EUBOEA, ERETRIA;-425 to -375;38.393272;23.793125
29088;KRATER, BELL (?) FRAGMENT;GREECE, EUBOEA, ERETRIA;-400 to -300;38.393272;23.793125
29089;KRATER, VOLUTE FRAGMENTS;ATHENS, AGORA, HEPHAISTEION;-500 to -450;37.975617;23.721392
29092;KRATER, BELL (?) FRAGMENT;GREECE, EUBOEA, ERETRIA;-425 to -375;38.393272;23.793125
29093;KRATER, BELL (?) FRAGMENT;GREECE, EUBOEA, ERETRIA;-400 to -300;38.393272;23.793125
29094;KRATER, BELL (?) FRAGMENT;GREECE, EUBOEA, ERETRIA;-400 to -300;38.393272;23.793125
29113;KRATER (?) FRAGMENT;SICILY, SELINUS, MANICALUNGA;-500 to -450;37.583902;12.809372
29115;KRATER, COLUMN FRAGMENT;SICILY, SELINUS, MANICALUNGA;-500 to -450;37.583902;12.809372
29234;KRATER, COLUMN FRAGMENT;TURKEY, SARDIS;-600 to -550;38.486181;28.052559
29235;KRATER, COLUMN FRAGMENT;TURKEY, SARDIS;-575 to -525;38.486181;28.052559
29236;KRATER, COLUMN FRAGMENT;TURKEY, SARDIS;-575 to -525;38.486181;28.052559
29304;KRATER FRAGMENT;TURKEY, SARDIS;-450 to -400;38.486181;28.052559
29305;KRATER FRAGMENT;TURKEY, SARDIS;-400 to -300;38.486181;28.052559
29306;KRATER, BELL FRAGMENT;TURKEY, SARDIS;-400 to -300;38.486181;28.052559
29307;KRATER, BELL FRAGMENT;TURKEY, SARDIS;;38.486181;28.052559
29319;KRATER, VOLUTE;ITALY, GRAVINA;-475 to -425;40.819006;16.420097
29328;KRATER, COLUMN;ITALY, GRAVINA;-475 to -425;40.819006;16.420097
29401;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29402;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29403;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29404;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29405;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29406;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29407;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29408;KRATER, VOLUTE FRAGMENTS;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29409;KRATER, VOLUTE FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29410;KRATER, VOLUTE FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29411;KRATER, VOLUTE FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29412;KRATER, VOLUTE FRAGMENTS;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29413;KRATER, VOLUTE FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29414;KRATER, VOLUTE FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29415;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-525 to -475;37.995486;23.731327
29416;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-525 to -475;37.995486;23.731327
29417;KRATER, CALYX FRAGMENTS;ATHENS, AGORA;-525 to -475;37.995486;23.731327
29418;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29419;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29420;KRATER, CALYX FRAGMENTS;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29421;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29422;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29423;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29424;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29425;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29426;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29427;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29457;KRATER, BELL FRAGMENTS;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29461;KRATER FRAGMENT;CORINTH, SANCTUARY OF DEMETER AND KORE;-525 to -475;37.9055;22.879345
29462;KRATER FRAGMENT;CORINTH, SANCTUARY OF DEMETER AND KORE;-475 to -425;37.9055;22.879345
29463;KRATER, BELL FRAGMENT;CORINTH, SANCTUARY OF DEMETER AND KORE;-450 to -400;37.9055;22.879345
29464;KRATER, VOLUTE FRAGMENT;CORINTH, SANCTUARY OF DEMETER AND KORE;-475 to -425;37.9055;22.879345
29465;KRATER, BELL FRAGMENTS;CORINTH, SANCTUARY OF DEMETER AND KORE;-425 to -375;37.9055;22.879345
29481;KRATER, BELL FRAGMENT;CORINTH, SANCTUARY OF DEMETER AND KORE;-425 to -375;37.9055;22.879345
29508;KRATER, COLUMN FRAGMENT;TURKEY, ISTANBUL;-475 to -425;41.0350799560547;28.9833106994629
29532;KRATER, COLUMN FRAGMENTS;ATHENS, AGORA;-525 to -475;37.995486;23.731327
29534;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29535;KRATER, COLUMN FRAGMENTS;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29536;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29537;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29538;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29539;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29540;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-525 to -475;37.995486;23.731327
29541;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29542;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
29543;KRATER, COLUMN FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29546;KRATER, CALYX FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29547;KRATER, CALYX FRAGMENTS;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29550;KRATER FRAGMENT;SICILY, ENTELLA;-550 to -500;37.7739772;13.1249825
29554;KRATER FRAGMENT;ITALY, ENTELLA;-475 to -425;44.3119640350342;9.33357191085815
29556;KRATER, BELL FRAGMENTS;ITALY, ENTELLA;-475 to -425;44.3119640350342;9.33357191085815
29583;KRATER, COLUMN;ATTICA, DEKELEIA;-500 to -450;38.080528;23.735962
29585;KRATER, CALYX;ILLYRIA, EPIDAMNOS;-400 to -300;41.315981;19.446831
29603;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29604;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29605;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29606;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29607;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29608;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29609;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29610;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29611;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29612;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29613;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29614;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29615;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29616;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29617;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29618;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29619;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29620;KRATER, BELL FRAGMENTS;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29621;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29622;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29623;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327

29624;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29625;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29626;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29627;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29628;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29629;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29630;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29632;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29633;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29634;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29635;KRATER, BELL FRAGMENT;ATHENS, AGORA;-450 to -400;37.995486;23.731327
29636;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29637;KRATER, BELL FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
29638;KRATER, BELL FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
29639;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29640;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29641;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29642;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29643;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29668;KRATER, BELL;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29669;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29670;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29671;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29672;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29673;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29674;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29675;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29676;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29677;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29678;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29679;KRATER, BELL FRAGMENTS;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29680;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29681;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29682;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29683;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29684;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29685;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29686;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29687;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29689;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29690;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29691;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29692;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29693;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29694;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29695;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29696;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29697;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29698;KRATER, BELL FRAGMENTS;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29699;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29700;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29701;KRATER, BELL FRAGMENT;ATHENS, AGORA;-425 to -375;37.995486;23.731327
29702;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29703;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29704;KRATER, BELL FRAGMENT;ATHENS, AGORA;;37.995486;23.731327
29705;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29706;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29708;KRATER, BELL FRAGMENT;ATHENS, AGORA;-400 to -300;37.995486;23.731327
29710;KRATER, COLUMN FRAGMENTS;CYPRUS, CHYTROI;-575 to -525;35.161775;33.361337
29712;KRATER, BELL FRAGMENT;CYPRUS, CHYTROI;-425 to -375;35.161775;33.361337
29713;KRATER, BELL FRAGMENT;CYPRUS, CHYTROI;-425 to -375;35.161775;33.361337
29714;KRATER, BELL FRAGMENT;CYPRUS, CHYTROI;-425 to -375;35.161775;33.361337
29715;KRATER, BELL (?) FRAGMENT;CYPRUS, CHYTROI;-450 to -400;35.161775;33.361337
29720;KRATER, COLUMN FRAGMENT;CYPRUS, CHYTROI;;35.161775;33.361337
29725;KRATER (?) FRAGMENT;CYPRUS, AMATHUS;-500 to -450;34.688839;33.064728
29726;KRATER FRAGMENTS;CYPRUS, KAZAPHANI;-500 to -450;35.32633;33.354492
29759;KRATER FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
29818;KRATER, COLUMN FRAGMENT;GREECE, MACEDONIA, ORPHANI;-525 to -475;40.793701;23.91316
30060;KRATER, BELL FRAGMENT;SPAIN, AMPURIAS;-400 to -300;42.131426;3.12222
30124;KRATER, VOLUTE FRAGMENT;DELOS, HERAION;-525 to -475;37.400586;25.267063
30192;KRATER, BELL FRAGMENT;DELOS;-475 to -425;37.397812;25.270486
30195;KRATER, BELL FRAGMENT;DELOS;-450 to -400;37.397812;25.270486
30197;KRATER FRAGMENT;DELOS;-425 to -375;37.397812;25.270486
30201;KRATER FRAGMENTS;DELOS;-450 to -400;37.397812;25.270486
30203;KRATER FRAGMENT;DELOS;-425 to -375;37.397812;25.270486
30215;KRATER, CALYX;ATHENS;-400 to -300;37.976173;23.72519
30217;KRATER, BELL;GREECE, BOEOTIA;-425 to -375;38.4666;23.9666
30241;KRATER, COLUMN FRAGMENT;CORINTH;-600 to -550;37.9333;22.9167
30242;KRATER, COLUMN FRAGMENT;CORINTH;-600 to -550;37.9333;22.9167
30252;KRATER, VOLUTE;SICILY, GELA;-450 to -400;37.07117;14.248967
30279;KRATER FRAGMENT;EGYPT, NAUCRATIS;-575 to -525;30.954058;30.522766
30321;KRATER, BELL;SICILY, AGRIGENTO;-475 to -425;37.311199;13.576784
30326;KRATER, COLUMN;GREECE, ACHAIA, AIGEIRA;-550 to -500;38.148029;22.356211
30345;KRATER FRAGMENT;GREECE, LOCRIS, KALAPODI;-400 to -300;38.633902;22.882118
30363;KRATER, BELL FRAGMENT;GREECE, MACEDONIA, AMPHIPOLIS;-450 to -400;40.823423;23.847885
30409;KRATER, COLUMN;ITALY, PALINURO;-575 to -525;40.035895;15.28842
30443;KRATER (?) FRAGMENT;LIBYA, SABRATHA;-425 to -375;32.7919445037842;12.4847226142883
30445;KRATER FRAGMENT;LIBYA, SABRATHA;-425 to -375;32.7919445037842;12.4847226142883
30475;KRATER, BELL;ITALY, ESTE, CASA DI RICOVERO;-400 to -300;45.227738;11.656616
30560;KRATER FRAGMENT;GREECE, MACEDONIA, AMPHIPOLIS;-425 to -375;40.823423;23.847885
30596;KRATER, COLUMN (?) FRAGMENTS;CORINTH;-525 to -475;37.9333;22.9167
30598;KRATER, COLUMN FRAGMENT;CORINTH;-500 to -450;37.9333;22.9167
30599;KRATER, COLUMN FRAGMENT;CORINTH;-500 to -450;37.9333;22.9167
30600;KRATER, COLUMN (?) FRAGMENT;CORINTH;-500 to -450;37.9333;22.9167
30601;KRATER, COLUMN FRAGMENT;CORINTH;-500 to -450;37.9333;22.9167
30602;KRATER, COLUMN (?) FRAGMENT;CORINTH;-500 to -450;37.9333;22.9167
30603;KRATER, COLUMN FRAGMENT;CORINTH;-500 to -450;37.9333;22.9167
30604;KRATER, COLUMN (?) FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30605;KRATER, COLUMN FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30606;KRATER, CALYX FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30607;KRATER, CALYX FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30608;KRATER, BELL FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30610;KRATER, BELL;CORINTH;-475 to -425;37.9333;22.9167
30611;KRATER, BELL FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30612;KRATER, BELL FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30613;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30614;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30615;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30616;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30617;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30618;KRATER, BELL;CORINTH;-450 to -400;37.9333;22.9167
30619;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30620;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167

30621;KRATER, BELL FRAGMENT;CORINTH;-450 to -400;37.9333;22.9167
30622;KRATER, BELL FRAGMENT;CORINTH;-425 to -375;37.9333;22.9167
30623;KRATER, BELL FRAGMENT;CORINTH;-425 to -375;37.9333;22.9167
30624;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30625;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30626;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30627;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30628;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30629;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30630;KRATER, BELL FRAGMENT;CORINTH;-400 to -300;37.9333;22.9167
30632;KRATER FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30633;KRATER FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30634;KRATER FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
30635;KRATER FRAGMENT;CORINTH;-475 to -425;37.9333;22.9167
