number;shape;provenance;date;latitude;longitude
43119;AMPHORA, NECK;ITALY, VITERBO, BLERA;-550 to -500;42.272736;12.027798
43412;AMPHORA FRAGMENTS;FRANCE, MARSEILLES;-575 to -525;43.3000011444092;5.39999985694885
43433;AMPHORA, NECK FRAGMENT;FRANCE, MARSEILLES;-600 to -550;43.3000011444092;5.39999985694885
43450;AMPHORA B;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
43453;AMPHORA, NECK;CHALKIDIKE, APHYTIS;-500 to -450;40.541982;23.48465
43460;AMPHORA FRAGMENT;RHODES;-550 to -500;36.2002792886862;27.9592194511287
43503;AMPHORA, NECK (?) FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
43504;AMPHORA, NECK (?) FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
43658;AMPHORA, NECK;SAMOS, PYTHAGORION;-500 to -450;37.690205;26.940794
43727;AMPHORA FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
43751;AMPHORA FRAGMENT;ITALY, PISA;-500 to -450;43.72083015;10.40093495
44002;AMPHORA, NECK;CHALKIDIKE, APHYTIS;-525 to -475;40.541982;23.48465
44185;AMPHORA;NAXOS;-550 to -500;37.1055564880371;25.3763885498047
44200;AMPHORA B FRAGMENTS;GREECE, EUBOEA, ERETRIA;-450 to -400;38.393272;23.793125
44228;AMPHORA B;ITALY, ETRURIA, VULCI;-575 to -525;42.421429;11.702499
44251;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
44540;AMPHORA, NECK;SICILY, CAMARINA;-500 to -450;36.826119;14.522724
44587;AMPHORA, NECK FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
44840;AMPHORA, NECK FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
44848;AMPHORA, NECK FRAGMENT;ATHENS, AGORA;-475 to -425;37.995486;23.731327
44850;AMPHORA, NECK;ITALY, BOLOGNA, NECROPOLI DEI GARDINI MARGHERITA;-550 to -500;44.4667;11.4333
44855;AMPHORA, NECK;ITALY, BOLOGNA, NECROPOLI DEI GARDINI MARGHERITA;-550 to -500;44.4667;11.4333
44914;AMPHORA, NECK;ITALY, TARANTO;-525 to -475;40.47611;17.22972
44921;AMPHORA, NECK;ITALY, SALERNO, PONTECAGNANO;-550 to -500;40.6632099151611;14.8037447929382
44987;AMPHORA FRAGMENT;LESBOS, MYTILENE, ACROPOLIS;-550 to -500;39.10662;26.552582
45071;AMPHORA, NECK;SICILY, HIMERA;-550 to -500;37.971132;13.818612
45073;AMPHORA;SICILY, HIMERA;-550 to -500;37.971132;13.818612
45092;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
45170;AMPHORA FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45188;AMPHORA FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45196;AMPHORA, NECK (?) FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45197;AMPHORA, NECK (?) FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45261;AMPHORA, NECK FRAGMENTS;RUSSIA, SOUTH, KERCH;-525 to -475;45.354558;36.46843
45262;AMPHORA, NECK FRAGMENT;RUSSIA, SOUTH, KERCH;-525 to -475;45.354558;36.46843
45263;AMPHORA FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45265;AMPHORA FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45273;AMPHORA, NECK (?) FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45274;AMPHORA, NECK (?) FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45289;AMPHORA FRAGMENT;RUSSIA, SOUTH, TAMAN;-525 to -475;45.257489;36.186218
45297;AMPHORA FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45298;AMPHORA FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45332;AMPHORA FRAGMENTS;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45333;AMPHORA FRAGMENTS;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45336;AMPHORA, NECK (?) FRAGMENT;RUSSIA, SOUTH, KERCH;-550 to -500;45.354558;36.46843
45450;AMPHORA FRAGMENT;SAMOS, HERAION;-575 to -525;37.672255;26.886055
45458;AMPHORA, NECK;BULGARIA, APOLLONIA PONTICA;-475 to -425;42.410277;27.689667
46020;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
46116;AMPHORA, NECK;ITALY (?);-550 to -500;42.8333;12.8333
46208;AMPHORA B;ITALY, TARANTO;-550 to -500;40.47611;17.22972
46260;AMPHORA B;ITALY, NUMANA;-500 to -450;43.5109;13.621502
46354;AMPHORA, NECK;ITALY, TARANTO;-575 to -525;40.47611;17.22972
46424;AMPHORA, NECK;ITALY, TARANTO;-575 to -525;40.47611;17.22972
46437;AMPHORA, NECK FRAGMENT;SPAIN, AMPURIAS;-575 to -525;42.131426;3.12222
46481;AMPHORA FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
46482;AMPHORA FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
46483;AMPHORA FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
46590;AMPHORA FRAGMENT;ITALY, ADRIA;-550 to -500;45.05;12.05
46591;AMPHORA FRAGMENT;ITALY, ADRIA;-525 to -475;45.05;12.05
46776;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-425 to -375;37.971422;23.726167
46777;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;;37.971422;23.726167
46778;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-475 to -425;37.971422;23.726167
46779;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-450 to -400;37.971422;23.726167
46780;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-475 to -425;37.971422;23.726167
46781;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;;37.971422;23.726167
46782;AMPHORA (?) FRAGMENTS;ATHENS, ACROPOLIS;-500 to -450;37.971422;23.726167
46804;AMPHORA FRAGMENT;ATHENS, ACROPOLIS;-525 to -475;37.971422;23.726167
50056;AMPHORA, NECK;RUSSIA, SOUTH, OLBIA;-475 to -425;40.92137;9.48563
200000;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200001;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200002;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200003;AMPHORA A;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
200005;AMPHORA A;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
200006;AMPHORA FRAGMENTS;ITALY, LOCRI;-550 to -500;38.233589;16.263651
200007;AMPHORA A;ITALY, ORVIETO;-550 to -500;42.718642;12.114315
200008;AMPHORA A;ITALY, ETRURIA;-550 to -500;42.8333;12.8333
200009;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200010;AMPHORA A;ITALY, BOLOGNA;-550 to -500;44.504822;11.34516
200011;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200021;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200022;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200023;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200047;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
200049;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
200050;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
200071;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200089;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200096;AMPHORA, NECK;ITALY, NOLA;-550 to -500;40.930481;14.52847
200116;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200117;AMPHORA A;ITALY, ETRURIA, TARQUINIA;-550 to -500;42.254315;11.759148
200152;AMPHORA A FRAGMENT;ITALY, PAESTUM;-550 to -475;40.418332;15.00535
200153;AMPHORA, NECK FRAGMENTS;SICILY, MONTE CASALE;-550 to -475;37.095717;14.822617
200156;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -475;42.421429;11.702499
200157;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -475;42.421429;11.702499
200160;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -475;42.421429;11.702499
200161;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -475;42.421429;11.702499
200166;AMPHORA A;ITALY, ETRURIA, VULCI;-550 to -500;42.421429;11.702499
200174;AMPHORA A FRAGMENTS;ITALY, ORVIETO;-525 to -475;42.718642;12.114315
200175;AMPHORA A FRAGMENTS;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
200176;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
200203;AMPHORA A;ITALY, ORVIETO;-525 to -475;42.718642;12.114315
200204;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
200205;AMPHORA A FRAGMENT;EGYPT, NAUCRATIS;-525 to -475;30.954058;30.522766
200435;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-525 to -475;41.992798;12.092428
200436;AMPHORA C;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201543;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201654;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201656;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201657;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201658;AMPHORA A;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
201659;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201665;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
201668;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
201671;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
201673;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
201674;AMPHORA, NECK (?);ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
201738;AMPHORA (?) FRAGMENTS;ATTICA, ELEUSIS;-525 to -475;38.0166664123535;23.533332824707
201801;AMPHORA, NECK FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
201804;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201805;AMPHORA;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201806;AMPHORA A;ITALY, SPINA;-525 to -475;44.657909;12.243576
201808;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
201809;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201810;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201811;AMPHORA C;ITALY, NOLA;-525 to -475;40.930481;14.52847
201829;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201830;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201832;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201833;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201834;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201835;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201836;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201838;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201839;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201850;AMPHORA, NECK FRAGMENTS;ITALY, ORVIETO (?);-525 to -475;42.717171;12.10499
201851;AMPHORA, NECK FRAGMENTS;ITALY;-525 to -475;42.8333;12.8333
201857;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
201858;AMPHORA, NECK;ITALY, CAPUA;-525 to -475;41.100278;14.221244
201860;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201870;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201871;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201872;AMPHORA, NECK;ITALY, CAPUA;-525 to -475;41.100278;14.221244
201874;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201876;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201878;AMPHORA, NECK;ITALY, CAPUA;-525 to -475;41.100278;14.221244
201880;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
201881;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
201886;AMPHORA, NECK;ITALY, CAPUA;-525 to -475;41.100278;14.221244
201889;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
201890;AMPHORA, NECK;SICILY, AGRIGENTO;-500 to -450;37.311199;13.576784
201891;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
201892;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
201893;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
201894;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
201895;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
201896;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
201898;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
201903;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
201904;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
201905;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
201906;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
201907;AMPHORA, NECK;RHODES, CAMIROS;-500 to -450;36.336562;27.919521
201908;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
201942;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
201943;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-550 to -500;41.992798;12.092428
202074;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
202086;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
202095;AMPHORA A;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
202096;AMPHORA A;ITALY, PAESTUM;-525 to -475;40.418332;15.00535
202117;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
202129;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
202130;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
202131;AMPHORA, NECK;ITALY, NOLA;-525 to -475;40.930481;14.52847
202141;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-525 to -475;42.421429;11.702499
202160;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202176;AMPHORA A;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202198;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
202221;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202222;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202226;AMPHORA B;SICILY, AGRIGENTO;-500 to -450;37.311199;13.576784
202451;AMPHORA A;SICILY, AGRIGENTO;-500 to -450;37.311199;13.576784
202471;AMPHORA B;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202472;AMPHORA B;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202480;AMPHORA A;ITALY, PAESTUM;-500 to -450;40.418332;15.00535
202481;AMPHORA FRAGMENT;ITALY, LOCRI;-500 to -450;38.233589;16.263651
202483;AMPHORA;ATTICA, MARKOPOULO;;37.8833332061768;23.9333324432373
202485;AMPHORA;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202594;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202595;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202596;AMPHORA, NECK;ITALY, SUESSULA;-500 to -450;40.956437;14.346943
202706;AMPHORA C;ITALY, CAPUA;-500 to -450;41.100278;14.221244
202707;AMPHORA C;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202708;AMPHORA C;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202711;AMPHORA C;ITALY, CAPUA;-500 to -450;41.100278;14.221244
202712;AMPHORA C;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202716;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202717;AMPHORA, NECK;ITALY, TARANTO;-500 to -450;40.47611;17.22972
202837;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202839;AMPHORA, NECK;ITALY, ETRURIA, TARQUINIA;-500 to -450;42.254315;11.759148
202849;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
202850;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202852;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
202853;AMPHORA, NECK;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
202854;AMPHORA, NECK;ITALY, TARANTO (?);-500 to -450;40.47611;17.22972
202920;AMPHORA B;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202921;AMPHORA;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
202974;AMPHORA, NECK;ITALY, ORVIETO;-500 to -450;42.718642;12.114315
202975;AMPHORA, NECK;ITALY, ORVIETO;-500 to -450;42.718642;12.114315
202979;AMPHORA, NECK;SICILY, AGRIGENTO;-500 to -450;37.311199;13.576784
203068;AMPHORA A;ITALY, ETRURIA, CERVETERI;-500 to -450;41.992798;12.092428
203142;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
203143;AMPHORA, NECK;ITALY, SUESSULA;-500 to -450;40.956437;14.346943
203146;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
203165;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
203171;AMPHORA, NECK;ITALY, SUESSULA;-500 to -450;40.956437;14.346943
203172;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
203173;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
203175;AMPHORA, NECK;ITALY, RUVO;-500 to -450;41.117642;16.486015
203176;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
203179;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
203807;AMPHORA, NECK;ITALY, ORVIETO;-500 to -450;42.718642;12.114315
203808;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
204098;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
204099;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
204100;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
204446;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
204447;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
204448;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
204452;AMPHORA, NECK;SICILY, LEONTINOI;-500 to -450;37.2833;15
204455;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
204456;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
204664;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205310;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
205438;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
205443;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205444;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205445;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205448;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205451;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
205452;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205460;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
205550;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205551;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205616;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
205617;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205642;AMPHORA, NECK;ITALY, APULIA;-500 to -450;41.25;16.25
205685;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
205712;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
205713;AMPHORA C;RHODES;-500 to -450;36.2002792886862;27.9592194511287
205720;AMPHORA, NECK;RUSSIA, SOUTH, KERCH;-500 to -450;45.354558;36.46843
205754;AMPHORA, NECK;ITALY, BOLOGNA;-500 to -450;44.504822;11.34516
205755;AMPHORA, NECK;ITALY, BOLOGNA;-500 to -450;44.504822;11.34516
205756;AMPHORA, NECK;ITALY, BOLOGNA;-500 to -450;44.504822;11.34516
205757;AMPHORA, NECK FRAGMENTS;ITALY, SPINA;-500 to -450;44.657909;12.243576
205761;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
205762;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
205764;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205778;AMPHORA B FRAGMENTS;ATHENS, AGORA;-500 to -450;37.995486;23.731327
205781;AMPHORA, NECK;ITALY, SPINA;-500 to -450;44.657909;12.243576
205823;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
205824;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
205825;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
205924;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
205925;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205926;AMPHORA, NECK;RHODES, CAMIROS;-500 to -450;36.336562;27.919521
205928;AMPHORA, NECK;ITALY, BOLOGNA;-500 to -450;44.504822;11.34516
205929;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
205974;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205979;AMPHORA, NECK;ITALY;-500 to -450;42.8333;12.8333
205980;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205981;AMPHORA, NECK;ITALY, CAMPANIA;-500 to -450;41;14.5
205982;AMPHORA, NECK;THRACE, BREZOVO;-500 to -450;42.348142;25.078011
205985;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205986;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
205987;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205996;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205997;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
205998;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
206000;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
206003;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206004;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206051;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
206052;AMPHORA, NECK;DELOS, RHENEIA;-500 to -450;37.407051;25.229244
206054;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
206055;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206111;AMPHORA B;ATHENS, AGORA;-500 to -450;37.995486;23.731327
206261;AMPHORA, NECK;ITALY, PADULA;-500 to -450;40.3369083404541;15.6550679206848
206275;AMPHORA, NECK (?) FRAGMENT;ATHENS, AGORA;-500 to -450;37.995486;23.731327
206306;AMPHORA, NECK FRAGMENT;ATHENS, ACROPOLIS;-500 to -450;37.971422;23.726167
206308;AMPHORA, NECK;ITALY, NOLA (?);-500 to -450;40.930481;14.52847
206309;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
206311;AMPHORA, NECK;SICILY;-500 to -450;37.527154;14.260254
206314;AMPHORA, NECK;ITALY, SUESSULA;-500 to -450;40.956437;14.346943
206315;AMPHORA, NECK;ITALY, CUMAE;-500 to -450;40.847093;14.056149
206317;AMPHORA, NECK;ITALY, NOLA;-500 to -450;40.930481;14.52847
206318;AMPHORA, NECK;SICILY, GELA;-500 to -450;37.07117;14.248967
206419;AMPHORA, NECK;ITALY, CHIUSI;-500 to -450;43.016948;11.948318
206421;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206422;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206464;AMPHORA B;RHODES, CAMIROS;-500 to -450;36.336562;27.919521
206467;AMPHORA, NECK;ITALY, CAPUA;-500 to -450;41.100278;14.221244
206562;AMPHORA B FRAGMENTS;ITALY, ADRIA;-500 to -450;45.05;12.05
206563;AMPHORA, NECK;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206596;AMPHORA B;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206694;AMPHORA B;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206699;AMPHORA B;ITALY, ETRURIA, VULCI;-500 to -450;42.421429;11.702499
206708;AMPHORA, NECK;ITALY, NOLA (?);-500 to -450;40.930481;14.52847
206874;AMPHORA, NECK;ITALY, CAPUA;-475 to -425;41.100278;14.221244
206875;AMPHORA, NECK;ITALY, NOLA;-475 to -425;40.930481;14.52847
206878;AMPHORA B;ITALY, ETRURIA, VULCI;-475 to -425;42.421429;11.702499
